dataset_key,model_key,train_n,test_n,model_feature_count,fit_index_hash,test_index_hash,relevance_train_hash,resampling_method,synthetic_n,resampled_train_n,final_rare_ratio_train,invalid_nominal_total,invalid_binary_total,invalid_onehot_group_total,ordinal_noninteger_total,out_of_bounds_total,sample_weight_min,sample_weight_mean,sample_weight_max,n,rmse,mae,r2,wmse,sera,oiha,rare_count,normal_count,rare_ratio,rare_rmse,rare_mae,normal_rmse,normal_mae,protocol,scenario,dataset_name,repeat,fold,split_seed,model_seed,rf_n_estimators,train_index_sha256,test_index_sha256,actual_group_overlap_n,overlap_test_rows_n,test_group_n,elapsed_seconds,task_id
wine_quality_red,rf,1438,161,11,f43c70dec14c9e8dc8bb62535ece081b0f2e5d46eadd48e3faf47efdee1fc38d,49dfe8c16819d878fceff41b031f4194680af56ace89c2e288c29913110420f0,597acfbd25c82c1ffa73dda62b591c1b5eda3504df5dd8a304093765179f4275,none,0,1438,0.1780250347705146,0,0,0,0,0,,,,161,0.6038151599491007,0.4507378303134366,0.39372539100911286,0.6403224877751292,0.18106446075667665,0.20793295699462228,24,137,0.14906832298136646,1.0825970560953622,0.9831506983678594,0.47238360531457435,0.35746842277105595,protocol_sensitivity_grouped10fold,main_10fold,Wine Quality Red,1,9,42,70400902,100,68861acb2950e22ab626dbfce122ad03d928ab995fd09cc8f9c059566cfe68ca,c13ce8b99643dacabf42a70eb6989a90183abbe718a45717d68f0f9f0bee7d81,0,0,136,0.123328,protocol_sensitivity_grouped10fold|wine_quality_red|r1|f9|rf
wine_quality_red,smote_r_rf,1438,161,11,f43c70dec14c9e8dc8bb62535ece081b0f2e5d46eadd48e3faf47efdee1fc38d,49dfe8c16819d878fceff41b031f4194680af56ace89c2e288c29913110420f0,597acfbd25c82c1ffa73dda62b591c1b5eda3504df5dd8a304093765179f4275,smote_r,926,2364,0.5,0,0,0,0,0,,,,161,0.6046400080609508,0.4552699922061835,0.39206784389029237,0.5365527100816194,0.1520597493301908,0.19990603512061889,24,137,0.14906832298136646,0.9514702043606047,0.8306905286852931,0.5206174228961514,0.3895028909251717,protocol_sensitivity_grouped10fold,main_10fold,Wine Quality Red,1,9,42,70400903,100,68861acb2950e22ab626dbfce122ad03d928ab995fd09cc8f9c059566cfe68ca,c13ce8b99643dacabf42a70eb6989a90183abbe718a45717d68f0f9f0bee7d81,0,0,136,0.282243,protocol_sensitivity_grouped10fold|wine_quality_red|r1|f9|smote_r_rf
wine_quality_red,smogn_rf,1438,161,11,f43c70dec14c9e8dc8bb62535ece081b0f2e5d46eadd48e3faf47efdee1fc38d,49dfe8c16819d878fceff41b031f4194680af56ace89c2e288c29913110420f0,597acfbd25c82c1ffa73dda62b591c1b5eda3504df5dd8a304093765179f4275,smogn,926,2364,0.5,0,0,0,0,0,,,,161,0.5901655416811673,0.4463956515194396,0.4208260073567468,0.5420211264164623,0.1534756640142106,0.19139812030306266,24,137,0.14906832298136646,0.9620725564991899,0.8680477098283493,0.49715649495634157,0.3725295975091197,protocol_sensitivity_grouped10fold,main_10fold,Wine Quality Red,1,9,42,70400904,100,68861acb2950e22ab626dbfce122ad03d928ab995fd09cc8f9c059566cfe68ca,c13ce8b99643dacabf42a70eb6989a90183abbe718a45717d68f0f9f0bee7d81,0,0,136,0.275341,protocol_sensitivity_grouped10fold|wine_quality_red|r1|f9|smogn_rf
wine_quality_red,relevance_weighted_rf,1438,161,11,f43c70dec14c9e8dc8bb62535ece081b0f2e5d46eadd48e3faf47efdee1fc38d,49dfe8c16819d878fceff41b031f4194680af56ace89c2e288c29913110420f0,597acfbd25c82c1ffa73dda62b591c1b5eda3504df5dd8a304093765179f4275,none,0,1438,0.1780250347705146,0,0,0,0,0,0.15674732940919994,1.0,3.134946588183999,161,0.5942502999469064,0.4560462540898283,0.41278089853979205,0.6136832057046512,0.1735188730970284,0.19935219192674972,24,137,0.14906832298136646,1.0623716860340864,0.9406472058574925,0.4661323554561095,0.3711526566998725,protocol_sensitivity_grouped10fold,main_10fold,Wine Quality Red,1,9,42,70400905,100,68861acb2950e22ab626dbfce122ad03d928ab995fd09cc8f9c059566cfe68ca,c13ce8b99643dacabf42a70eb6989a90183abbe718a45717d68f0f9f0bee7d81,0,0,136,0.106706,protocol_sensitivity_grouped10fold|wine_quality_red|r1|f9|relevance_weighted_rf
wine_quality_red,ekk,1438,161,11,5df081fee0ea69574304119550e75c8dd251e74292ea32f705d8f396d023c5b6,7381e84bb2155313d1d016cea19194d2f65d7ee8b55f5783dcc3756027b3e915,e65807dd8966e2f2ac514814ec46800906b50be2104fb0e363bcbdae29afeb8f,none,0,1438,0.16968011126564672,0,0,0,0,0,,,,161,0.7058570370725038,0.5526804403919312,0.34054699867146,0.9120997589862125,0.29040344787316347,0.3113303686622526,36,125,0.2236024844720497,1.1880212121343108,1.0751398643286953,0.4850195940374355,0.40221212629814307,protocol_sensitivity_grouped10fold,main_10fold,Wine Quality Red,1,10,42,70401001,100,21c93baf7acd7be4c2f9df9a4a3f568d06a63b360d7f0c7a98f694f88da235d8,e84e52e7d8e1594af37643f2c3be9fc680984d0ead62b48e0947230e1790d279,0,0,135,0.019158,protocol_sensitivity_grouped10fold|wine_quality_red|r1|f10|ekk
wine_quality_red,rf,1438,161,11,5df081fee0ea69574304119550e75c8dd251e74292ea32f705d8f396d023c5b6,7381e84bb2155313d1d016cea19194d2f65d7ee8b55f5783dcc3756027b3e915,e65807dd8966e2f2ac514814ec46800906b50be2104fb0e363bcbdae29afeb8f,none,0,1438,0.16968011126564672,0,0,0,0,0,,,,161,0.7035373886198659,0.5566407748338145,0.34487417978350343,0.8837362204732453,0.28134935943091466,0.3049293741103355,36,125,0.2236024844720497,1.1719291028367047,1.0588423823983033,0.49190487220382384,0.41200671185524157,protocol_sensitivity_grouped10fold,main_10fold,Wine Quality Red,1,10,42,70401002,100,21c93baf7acd7be4c2f9df9a4a3f568d06a63b360d7f0c7a98f694f88da235d8,e84e52e7d8e1594af37643f2c3be9fc680984d0ead62b48e0947230e1790d279,0,0,135,0.126637,protocol_sensitivity_grouped10fold|wine_quality_red|r1|f10|rf
wine_quality_red,smote_r_rf,1438,161,11,5df081fee0ea69574304119550e75c8dd251e74292ea32f705d8f396d023c5b6,7381e84bb2155313d1d016cea19194d2f65d7ee8b55f5783dcc3756027b3e915,e65807dd8966e2f2ac514814ec46800906b50be2104fb0e363bcbdae29afeb8f,smote_r,950,2388,0.5,0,0,0,0,0,,,,161,0.7286587200344905,0.5637448911077264,0.29725351059806226,0.8832681751124685,0.2814105466930563,0.3176979565573641,36,125,0.2236024844720497,1.1540610510691625,0.9913977864978514,0.5479785370252064,0.4405808572353704,protocol_sensitivity_grouped10fold,main_10fold,Wine Quality Red,1,10,42,70401003,100,21c93baf7acd7be4c2f9df9a4a3f568d06a63b360d7f0c7a98f694f88da235d8,e84e52e7d8e1594af37643f2c3be9fc680984d0ead62b48e0947230e1790d279,0,0,135,0.274729,protocol_sensitivity_grouped10fold|wine_quality_red|r1|f10|smote_r_rf
wine_quality_red,smogn_rf,1438,161,11,5df081fee0ea69574304119550e75c8dd251e74292ea32f705d8f396d023c5b6,7381e84bb2155313d1d016cea19194d2f65d7ee8b55f5783dcc3756027b3e915,e65807dd8966e2f2ac514814ec46800906b50be2104fb0e363bcbdae29afeb8f,smogn,950,2388,0.5,0,0,0,0,0,,,,161,0.7163369341626495,0.5564632050453984,0.3208197643623495,0.8765784282894503,0.2793145596544174,0.3104081092337019,36,125,0.2236024844720497,1.1442406706966999,0.980427722038358,0.532773824232242,0.434361424151426,protocol_sensitivity_grouped10fold,main_10fold,Wine Quality Red,1,10,42,70401004,100,21c93baf7acd7be4c2f9df9a4a3f568d06a63b360d7f0c7a98f694f88da235d8,e84e52e7d8e1594af37643f2c3be9fc680984d0ead62b48e0947230e1790d279,0,0,135,0.278999,protocol_sensitivity_grouped10fold|wine_quality_red|r1|f10|smogn_rf
wine_quality_red,relevance_weighted_rf,1438,161,11,5df081fee0ea69574304119550e75c8dd251e74292ea32f705d8f396d023c5b6,7381e84bb2155313d1d016cea19194d2f65d7ee8b55f5783dcc3756027b3e915,e65807dd8966e2f2ac514814ec46800906b50be2104fb0e363bcbdae29afeb8f,none,0,1438,0.16968011126564672,0,0,0,0,0,0.15864376861692348,1.0,3.1728753723384697,161,0.6992153012534158,0.5514898564075913,0.35289880952734454,0.8946885075739138,0.28480050650145594,0.305023954363292,36,125,0.2236024844720497,1.1767150384384182,1.062071329783466,0.48054577220385664,0.4044423920753394,protocol_sensitivity_grouped10fold,main_10fold,Wine Quality Red,1,10,42,70401005,100,21c93baf7acd7be4c2f9df9a4a3f568d06a63b360d7f0c7a98f694f88da235d8,e84e52e7d8e1594af37643f2c3be9fc680984d0ead62b48e0947230e1790d279,0,0,135,0.107201,protocol_sensitivity_grouped10fold|wine_quality_red|r1|f10|relevance_weighted_rf
air_quality_no2,ekk,6975,740,8,e14a55b35e00f63e71ba286d105edd709e748edd7a17f5873ba19936db4119a0,12c7c7a6b2f1ffc1861e63523ce583d3441692cfcaeb2af092b3c96d08ea3286,7e4229bfd7276d71928b6ae396db74e4df4166edb4ae5fcd8ef13f6d820779c2,none,0,6975,0.17491039426523297,0,0,0,0,0,,,,740,22.477495401748534,17.0532897327909,0.769777428297605,725.1677029217046,209.2474092900021,249.01151706985684,122,618,0.16486486486486487,33.148191096669684,24.1416261718267,19.6992787209079,15.653974125084805,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,1,42,70500101,100,cdf79ed965733941f51eb504f93e07aff9497988374a8937af16763f2e4972df,e26837783b7f8d04c03a8cc3f8e0e5bfde4ec11cca5b39992de3cf5d58b56576,0,0,740,0.019318,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f1|ekk
air_quality_no2,rf,6975,740,8,e14a55b35e00f63e71ba286d105edd709e748edd7a17f5873ba19936db4119a0,12c7c7a6b2f1ffc1861e63523ce583d3441692cfcaeb2af092b3c96d08ea3286,7e4229bfd7276d71928b6ae396db74e4df4166edb4ae5fcd8ef13f6d820779c2,none,0,6975,0.17491039426523297,0,0,0,0,0,,,,740,17.01985168687578,12.375792260513126,0.8680031374743624,423.209473235574,122.14732145648347,146.63170338561486,122,618,0.16486486486486487,24.71589544756722,17.66185540080673,15.042171063060133,11.33226523281763,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,1,42,70500102,100,cdf79ed965733941f51eb504f93e07aff9497988374a8937af16763f2e4972df,e26837783b7f8d04c03a8cc3f8e0e5bfde4ec11cca5b39992de3cf5d58b56576,0,0,740,0.298006,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f1|rf
air_quality_no2,smote_r_rf,6975,740,8,e14a55b35e00f63e71ba286d105edd709e748edd7a17f5873ba19936db4119a0,12c7c7a6b2f1ffc1861e63523ce583d3441692cfcaeb2af092b3c96d08ea3286,7e4229bfd7276d71928b6ae396db74e4df4166edb4ae5fcd8ef13f6d820779c2,smote_r,4535,11510,0.5,0,0,0,0,0,,,,740,17.514519909799937,12.471341949629233,0.8602188720436021,386.81917768457436,111.63277937700741,155.51986462944248,122,618,0.16486486486486487,22.478505344698373,15.494416638113032,16.357488460947394,11.874553742517545,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,1,42,70500103,100,cdf79ed965733941f51eb504f93e07aff9497988374a8937af16763f2e4972df,e26837783b7f8d04c03a8cc3f8e0e5bfde4ec11cca5b39992de3cf5d58b56576,0,0,740,1.099455,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f1|smote_r_rf
air_quality_no2,smogn_rf,6975,740,8,e14a55b35e00f63e71ba286d105edd709e748edd7a17f5873ba19936db4119a0,12c7c7a6b2f1ffc1861e63523ce583d3441692cfcaeb2af092b3c96d08ea3286,7e4229bfd7276d71928b6ae396db74e4df4166edb4ae5fcd8ef13f6d820779c2,smogn,4535,11510,0.5,0,0,0,0,0,,,,740,17.19001872437649,12.448561771611345,0.8653504936941568,375.6313739303407,108.42201879093649,146.30603585171139,122,618,0.16486486486486487,21.912482568132877,15.475780721213356,16.094806571082273,11.850955441754639,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,1,42,70500104,100,cdf79ed965733941f51eb504f93e07aff9497988374a8937af16763f2e4972df,e26837783b7f8d04c03a8cc3f8e0e5bfde4ec11cca5b39992de3cf5d58b56576,0,0,740,1.08061,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f1|smogn_rf
air_quality_no2,relevance_weighted_rf,6975,740,8,e14a55b35e00f63e71ba286d105edd709e748edd7a17f5873ba19936db4119a0,12c7c7a6b2f1ffc1861e63523ce583d3441692cfcaeb2af092b3c96d08ea3286,7e4229bfd7276d71928b6ae396db74e4df4166edb4ae5fcd8ef13f6d820779c2,none,0,6975,0.17491039426523297,0,0,0,0,0,0.16813614876675137,1.0,3.362722975335027,740,17.01717660293391,12.422024223177493,0.8680446272528252,424.36723816824315,122.46816518788975,144.80368402840162,122,618,0.16486486486486487,24.98017692762618,18.236621273370922,14.952094724896883,11.274158786084291,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,1,42,70500105,100,cdf79ed965733941f51eb504f93e07aff9497988374a8937af16763f2e4972df,e26837783b7f8d04c03a8cc3f8e0e5bfde4ec11cca5b39992de3cf5d58b56576,0,0,740,0.308177,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f1|relevance_weighted_rf
air_quality_no2,ekk,6975,740,8,fb5f674ab744ca9c38bde650755347035bc8c467f437f08046fa39588227b0f6,acfcbddcde0cf7220a06f4afa145e489470a1d52f8755224d1bbc98c3321c045,3111a3fd8bf7471d6d5dab2634222a4f0cda7b0278556daa5ca9f9278a41bdc2,none,0,6975,0.1750537634408602,0,0,0,0,0,,,,740,23.883051023896236,17.818765244025812,0.7589022900100759,911.1852127271605,266.7341909756164,302.3060710778492,121,619,0.1635135135135135,38.198798071796595,29.53189657635388,19.916593625844694,15.529122447237935,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,2,42,70500201,100,4f1325552eed4175330fa41e6ef925fca00efc16f220b4c9455d6d7c4a293b9e,2295ca2ba1729080407654cdbb3ff3e3f1e70e65bd41002a3a6a416005344228,0,0,740,0.020243,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f2|ekk
air_quality_no2,rf,6975,740,8,fb5f674ab744ca9c38bde650755347035bc8c467f437f08046fa39588227b0f6,acfcbddcde0cf7220a06f4afa145e489470a1d52f8755224d1bbc98c3321c045,3111a3fd8bf7471d6d5dab2634222a4f0cda7b0278556daa5ca9f9278a41bdc2,none,0,6975,0.1750537634408602,0,0,0,0,0,,,,740,17.006981026259655,12.230769916986464,0.8777446349435806,430.127079889176,125.96820591589254,145.05704385267146,121,619,0.1635135135135135,25.876709882048647,18.92934026143703,14.658943404330017,10.921356327845078,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,2,42,70500202,100,4f1325552eed4175330fa41e6ef925fca00efc16f220b4c9455d6d7c4a293b9e,2295ca2ba1729080407654cdbb3ff3e3f1e70e65bd41002a3a6a416005344228,0,0,740,0.314679,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f2|rf
air_quality_no2,smote_r_rf,6975,740,8,fb5f674ab744ca9c38bde650755347035bc8c467f437f08046fa39588227b0f6,acfcbddcde0cf7220a06f4afa145e489470a1d52f8755224d1bbc98c3321c045,3111a3fd8bf7471d6d5dab2634222a4f0cda7b0278556daa5ca9f9278a41bdc2,smote_r,4533,11508,0.5,0,0,0,0,0,,,,740,16.938413861328726,12.130208088801417,0.8787284433530479,359.785146312311,105.38545727635842,135.24503377188472,121,619,0.1635135135135135,22.01698775538813,15.06955010571597,15.755544795883058,11.555635578225226,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,2,42,70500203,100,4f1325552eed4175330fa41e6ef925fca00efc16f220b4c9455d6d7c4a293b9e,2295ca2ba1729080407654cdbb3ff3e3f1e70e65bd41002a3a6a416005344228,0,0,740,1.110108,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f2|smote_r_rf
air_quality_no2,smogn_rf,6975,740,8,fb5f674ab744ca9c38bde650755347035bc8c467f437f08046fa39588227b0f6,acfcbddcde0cf7220a06f4afa145e489470a1d52f8755224d1bbc98c3321c045,3111a3fd8bf7471d6d5dab2634222a4f0cda7b0278556daa5ca9f9278a41bdc2,smogn,4533,11508,0.5,0,0,0,0,0,,,,740,17.119559699182357,12.337296758330847,0.8761207252842935,381.221254189085,111.66710011330271,141.13661646445175,121,619,0.1635135135135135,23.018239106897884,16.129850772318374,15.709815051217507,11.595941288714544,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,2,42,70500204,100,4f1325552eed4175330fa41e6ef925fca00efc16f220b4c9455d6d7c4a293b9e,2295ca2ba1729080407654cdbb3ff3e3f1e70e65bd41002a3a6a416005344228,0,0,740,1.106456,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f2|smogn_rf
air_quality_no2,relevance_weighted_rf,6975,740,8,fb5f674ab744ca9c38bde650755347035bc8c467f437f08046fa39588227b0f6,acfcbddcde0cf7220a06f4afa145e489470a1d52f8755224d1bbc98c3321c045,3111a3fd8bf7471d6d5dab2634222a4f0cda7b0278556daa5ca9f9278a41bdc2,none,0,6975,0.1750537634408602,0,0,0,0,0,0.16839634191884506,0.9999999999999999,3.367926838376901,740,17.426449127870875,12.461723476310823,0.8716395360827346,459.8002800502947,134.66581362039418,154.71523112511073,121,619,0.1635135135135135,27.07017211787767,19.925960842092575,14.825639013989548,11.00263992015639,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,2,42,70500205,100,4f1325552eed4175330fa41e6ef925fca00efc16f220b4c9455d6d7c4a293b9e,2295ca2ba1729080407654cdbb3ff3e3f1e70e65bd41002a3a6a416005344228,0,0,740,0.303924,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f2|relevance_weighted_rf
air_quality_no2,ekk,6975,740,8,854391b361f631c5d6a6f41f99e9a6d3f096a7cfc6ffd4a8c137d47303f32ce4,f74ae4f1ce8df9b5f7b890a19f142018a695ae84e9e4e05b2fc76e5e04eef0f9,1372dc3e266097c69feb63be08c69f3f562eddec7dc5592de25df9bfe0efb2e7,none,0,6975,0.1746236559139785,0,0,0,0,0,,,,740,25.297406258623152,18.983387153025557,0.7264217087275864,1005.527258019127,292.9791723715045,341.8863217293836,124,616,0.16756756756756758,40.119733224928794,31.52280708921943,21.089633758178948,16.459218204830687,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,3,42,70500301,100,b548acf996767ae076f5d8a557f155213314a9ac17fa05eaadf4d296a46afc2a,7c6a4f694ff56cf38ca79822a24a5956a4b96e6a2b2ff43c6942b5c20fe03fe0,0,0,740,0.020655,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f3|ekk
air_quality_no2,rf,6975,740,8,854391b361f631c5d6a6f41f99e9a6d3f096a7cfc6ffd4a8c137d47303f32ce4,f74ae4f1ce8df9b5f7b890a19f142018a695ae84e9e4e05b2fc76e5e04eef0f9,1372dc3e266097c69feb63be08c69f3f562eddec7dc5592de25df9bfe0efb2e7,none,0,6975,0.1746236559139785,0,0,0,0,0,,,,740,18.50323333248096,13.037949733889992,0.85363916008787,491.2057597957576,143.0899260866117,182.12569642581622,124,616,0.16756756756756758,27.446365518729163,20.602587575130908,16.113636982762184,11.515197960653182,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,3,42,70500302,100,b548acf996767ae076f5d8a557f155213314a9ac17fa05eaadf4d296a46afc2a,7c6a4f694ff56cf38ca79822a24a5956a4b96e6a2b2ff43c6942b5c20fe03fe0,0,0,740,0.320148,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f3|rf
air_quality_no2,smote_r_rf,6975,740,8,854391b361f631c5d6a6f41f99e9a6d3f096a7cfc6ffd4a8c137d47303f32ce4,f74ae4f1ce8df9b5f7b890a19f142018a695ae84e9e4e05b2fc76e5e04eef0f9,1372dc3e266097c69feb63be08c69f3f562eddec7dc5592de25df9bfe0efb2e7,smote_r,4539,11514,0.5,0,0,0,0,0,,,,740,18.662220107655536,13.226732890615725,0.851113179094926,453.11177594150865,132.0295064590212,182.8073341986376,124,616,0.16756756756756758,24.55055846028218,17.84648871917681,17.235362213490646,12.296782042009275,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,3,42,70500303,100,b548acf996767ae076f5d8a557f155213314a9ac17fa05eaadf4d296a46afc2a,7c6a4f694ff56cf38ca79822a24a5956a4b96e6a2b2ff43c6942b5c20fe03fe0,0,0,740,1.103043,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f3|smote_r_rf
air_quality_no2,smogn_rf,6975,740,8,854391b361f631c5d6a6f41f99e9a6d3f096a7cfc6ffd4a8c137d47303f32ce4,f74ae4f1ce8df9b5f7b890a19f142018a695ae84e9e4e05b2fc76e5e04eef0f9,1372dc3e266097c69feb63be08c69f3f562eddec7dc5592de25df9bfe0efb2e7,smogn,4539,11514,0.5,0,0,0,0,0,,,,740,18.2761577997438,13.06957138703185,0.8572094585207221,415.31772128926156,121.01571382371304,168.43596835655202,124,616,0.16756756756756758,23.43398997977539,17.210631410322495,17.050271572630876,12.235981382343473,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,3,42,70500304,100,b548acf996767ae076f5d8a557f155213314a9ac17fa05eaadf4d296a46afc2a,7c6a4f694ff56cf38ca79822a24a5956a4b96e6a2b2ff43c6942b5c20fe03fe0,0,0,740,1.087363,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f3|smogn_rf
air_quality_no2,relevance_weighted_rf,6975,740,8,854391b361f631c5d6a6f41f99e9a6d3f096a7cfc6ffd4a8c137d47303f32ce4,f74ae4f1ce8df9b5f7b890a19f142018a695ae84e9e4e05b2fc76e5e04eef0f9,1372dc3e266097c69feb63be08c69f3f562eddec7dc5592de25df9bfe0efb2e7,none,0,6975,0.1746236559139785,0,0,0,0,0,0.16833565451070853,1.0000000000000002,3.3667130902141706,740,18.648433011938305,13.192839348977005,0.8513330841861528,511.51292148233364,149.03350497152155,184.60688406185557,124,616,0.16756756756756758,28.088514949756618,21.03733345715323,16.091952719555497,11.613752872655818,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,3,42,70500305,100,b548acf996767ae076f5d8a557f155213314a9ac17fa05eaadf4d296a46afc2a,7c6a4f694ff56cf38ca79822a24a5956a4b96e6a2b2ff43c6942b5c20fe03fe0,0,0,740,0.303153,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f3|relevance_weighted_rf
air_quality_no2,ekk,6975,740,8,ed03039d2f7c3ddc1c3f8405280884e28dfe0b23a337a2b782c1070cdaea82bf,5a9bc9fb9caad2221a448a3b286bf5451f476e3328678f55589c0b6f76bf4ece,94ae965959b3475ffe5548a35e4c9b1abb0e97c7d940b94b515e39fb631ea013,none,0,6975,0.17491039426523297,0,0,0,0,0,,,,740,23.35449862476646,17.363992111124745,0.7716292436576626,829.1588357046348,245.62382844106915,285.7305437697336,122,618,0.16486486486486487,34.647073503555475,24.978887311465677,20.399287885062282,15.860728010086564,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,4,42,70500401,100,ac9d145646a31848a564c4af02eee9fdf88625a0a76df7350fa5ec24a856ca63,b7929f5a7cc81ba0a9a0082714d29034fc582763c193e269e8a77fd5b7a40345,0,0,740,0.029527,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f4|ekk
air_quality_no2,rf,6975,740,8,ed03039d2f7c3ddc1c3f8405280884e28dfe0b23a337a2b782c1070cdaea82bf,5a9bc9fb9caad2221a448a3b286bf5451f476e3328678f55589c0b6f76bf4ece,94ae965959b3475ffe5548a35e4c9b1abb0e97c7d940b94b515e39fb631ea013,none,0,6975,0.17491039426523297,0,0,0,0,0,,,,740,18.427253250049045,12.899346308987722,0.8578258623701203,520.7506473360341,154.1830348075117,186.06600118385347,122,618,0.16486486486486487,27.430151710907726,19.372120663066926,16.064327449638512,11.621549430027104,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,4,42,70500402,100,ac9d145646a31848a564c4af02eee9fdf88625a0a76df7350fa5ec24a856ca63,b7929f5a7cc81ba0a9a0082714d29034fc582763c193e269e8a77fd5b7a40345,0,0,740,0.302606,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f4|rf
air_quality_no2,smote_r_rf,6975,740,8,ed03039d2f7c3ddc1c3f8405280884e28dfe0b23a337a2b782c1070cdaea82bf,5a9bc9fb9caad2221a448a3b286bf5451f476e3328678f55589c0b6f76bf4ece,94ae965959b3475ffe5548a35e4c9b1abb0e97c7d940b94b515e39fb631ea013,smote_r,4535,11510,0.5,0,0,0,0,0,,,,740,18.797209657055863,13.02702867623422,0.8520598125975724,469.64669304551916,139.04064157677718,191.78390263356818,122,618,0.16486486486486487,24.335279724362202,15.7157640456603,17.49798207827051,12.49624272951904,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,4,42,70500403,100,ac9d145646a31848a564c4af02eee9fdf88625a0a76df7350fa5ec24a856ca63,b7929f5a7cc81ba0a9a0082714d29034fc582763c193e269e8a77fd5b7a40345,0,0,740,1.100874,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f4|smote_r_rf
air_quality_no2,smogn_rf,6975,740,8,ed03039d2f7c3ddc1c3f8405280884e28dfe0b23a337a2b782c1070cdaea82bf,5a9bc9fb9caad2221a448a3b286bf5451f476e3328678f55589c0b6f76bf4ece,94ae965959b3475ffe5548a35e4c9b1abb0e97c7d940b94b515e39fb631ea013,smogn,4535,11510,0.5,0,0,0,0,0,,,,740,18.692473207018754,12.9863732576868,0.8537038398410509,476.2838231900474,141.02842185053706,188.3228484350044,122,618,0.16486486486486487,24.781190096420424,16.515786226876607,17.238158062977973,12.289628302604022,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,4,42,70500404,100,ac9d145646a31848a564c4af02eee9fdf88625a0a76df7350fa5ec24a856ca63,b7929f5a7cc81ba0a9a0082714d29034fc582763c193e269e8a77fd5b7a40345,0,0,740,1.068703,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f4|smogn_rf
air_quality_no2,relevance_weighted_rf,6975,740,8,ed03039d2f7c3ddc1c3f8405280884e28dfe0b23a337a2b782c1070cdaea82bf,5a9bc9fb9caad2221a448a3b286bf5451f476e3328678f55589c0b6f76bf4ece,94ae965959b3475ffe5548a35e4c9b1abb0e97c7d940b94b515e39fb631ea013,none,0,6975,0.17491039426523297,0,0,0,0,0,0.1685889727890154,1.0,3.3717794557803082,740,18.24463370537584,12.861845815802413,0.8606298746193916,512.7045952903161,151.78226880951192,180.69888708401285,122,618,0.16486486486486487,27.230575187606092,19.324027363158912,15.880714945441332,11.58614007344401,protocol_sensitivity_grouped10fold,main_10fold,Air Quality NO2,1,4,42,70500405,100,ac9d145646a31848a564c4af02eee9fdf88625a0a76df7350fa5ec24a856ca63,b7929f5a7cc81ba0a9a0082714d29034fc582763c193e269e8a77fd5b7a40345,0,0,740,0.305638,protocol_sensitivity_grouped10fold|air_quality_no2|r1|f4|relevance_weighted_rf
