dataset_key,model_key,train_n,test_n,model_feature_count,fit_index_hash,test_index_hash,relevance_train_hash,resampling_method,synthetic_n,resampled_train_n,final_rare_ratio_train,invalid_nominal_total,invalid_binary_total,invalid_onehot_group_total,ordinal_noninteger_total,out_of_bounds_total,sample_weight_min,sample_weight_mean,sample_weight_max,n,rmse,mae,r2,wmse,sera,oiha,rare_count,normal_count,rare_ratio,rare_rmse,rare_mae,normal_rmse,normal_mae,protocol,scenario,dataset_name,repeat,fold,split_seed,model_seed,rf_n_estimators,train_index_sha256,test_index_sha256,actual_group_overlap_n,overlap_test_rows_n,test_group_n,elapsed_seconds,task_id
air_quality_no2,relevance_weighted_rf,6236,1479,8,ad5d1ee4dd2c5894a92b7b4552feeee9d41e2ae59246d8096c8276424b6d368a,673c91e30a56f3147e295de1a6be030462f2a7315033927d6d38a05c3e6a6466,9cdb8d988e406ecb641fd93c8305cc172c240a80e100bfaa65c62b86b462c43b,none,0,6236,0.17527261064785118,0,0,0,0,0,0.16770107158844363,1.0,3.3540214317688726,1479,17.86376531825736,13.073742639175181,0.8537549695023869,480.6058296113967,138.61397230704142,164.46011288563264,249,1230,0.16835699797160245,26.931618081155026,20.054116479334642,15.391029739280711,11.660642569094122,main_grouped_repeated5fold,main,Air Quality NO2,1,3,42,50510305,100,a27094e2cd61ea300cac948b0e1690f5f977a4318b4686e0f6c7eecbabf951a4,609dd6195e2ee1f0b1b60a6181022badf124c7b3ad04d80047ca327fcf21435f,0,0,1479,0.314044,main_grouped_repeated5fold|main|air_quality_no2|r1|f3|relevance_weighted_rf
air_quality_no2,ekk,6236,1479,8,84deff0a8df31b67fbfc8e920ecbd5b93762b071b9b2332b4423836ad423fa49,fbffea33a02144948d99c1610b2bfc7873726ed6a1d18e41317aa1e73f01c3ba,6080ea78e2607975203e7b76501b6c67f12416a766707d68791a7f1916e621cf,none,0,6236,0.17655548428479795,0,0,0,0,0,,,,1479,22.460010104097954,16.96192127421891,0.7673222530259216,692.977675132707,199.9579541626824,245.07714684499538,241,1238,0.162947937795808,30.876582235822426,23.124350230212215,20.422120973439213,15.762288496840565,main_grouped_repeated5fold,main,Air Quality NO2,1,4,42,50510401,100,026048bfc28fa2e95b7dc85fdcbfd3b4d83614b07a2de010d33c78eec1162d5b,bf6c9bb070c0209337390fd26d8cffe67b3a4537424e12e1d3ce12446620e7bc,0,0,1479,0.03475,main_grouped_repeated5fold|main|air_quality_no2|r1|f4|ekk
air_quality_no2,rf,6236,1479,8,84deff0a8df31b67fbfc8e920ecbd5b93762b071b9b2332b4423836ad423fa49,fbffea33a02144948d99c1610b2bfc7873726ed6a1d18e41317aa1e73f01c3ba,6080ea78e2607975203e7b76501b6c67f12416a766707d68791a7f1916e621cf,none,0,6236,0.17655548428479795,0,0,0,0,0,,,,1479,16.908357533630397,12.384428800652467,0.8681324915953679,393.9534370592453,113.69207567858635,137.52796113594707,241,1238,0.162947937795808,23.85148735535043,17.340128196837497,15.192139549343787,11.419708643559902,main_grouped_repeated5fold,main,Air Quality NO2,1,4,42,50510402,100,026048bfc28fa2e95b7dc85fdcbfd3b4d83614b07a2de010d33c78eec1162d5b,bf6c9bb070c0209337390fd26d8cffe67b3a4537424e12e1d3ce12446620e7bc,0,0,1479,0.31882,main_grouped_repeated5fold|main|air_quality_no2|r1|f4|rf
air_quality_no2,smote_r_rf,6236,1479,8,84deff0a8df31b67fbfc8e920ecbd5b93762b071b9b2332b4423836ad423fa49,fbffea33a02144948d99c1610b2bfc7873726ed6a1d18e41317aa1e73f01c3ba,6080ea78e2607975203e7b76501b6c67f12416a766707d68791a7f1916e621cf,smote_r,4034,10270,0.5,0,0,0,0,0,,,,1479,17.195411778020546,12.63651072879835,0.8636170387643565,353.1048660416096,101.92008209488242,136.41759426147675,241,1238,0.162947937795808,20.93743596130099,14.395613230074359,16.367776453722172,12.294068319422323,main_grouped_repeated5fold,main,Air Quality NO2,1,4,42,50510403,100,026048bfc28fa2e95b7dc85fdcbfd3b4d83614b07a2de010d33c78eec1162d5b,bf6c9bb070c0209337390fd26d8cffe67b3a4537424e12e1d3ce12446620e7bc,0,0,1479,1.361524,main_grouped_repeated5fold|main|air_quality_no2|r1|f4|smote_r_rf
air_quality_no2,smogn_rf,6236,1479,8,84deff0a8df31b67fbfc8e920ecbd5b93762b071b9b2332b4423836ad423fa49,fbffea33a02144948d99c1610b2bfc7873726ed6a1d18e41317aa1e73f01c3ba,6080ea78e2607975203e7b76501b6c67f12416a766707d68791a7f1916e621cf,smogn,4034,10270,0.5,0,0,0,0,0,,,,1479,17.0783856086998,12.570289077529935,0.8654670747221693,355.4819880292652,102.62274442277683,134.73344126629,241,1238,0.162947937795808,21.2946509602986,14.684164976094127,16.129960025360685,12.158783349295705,main_grouped_repeated5fold,main,Air Quality NO2,1,4,42,50510404,100,026048bfc28fa2e95b7dc85fdcbfd3b4d83614b07a2de010d33c78eec1162d5b,bf6c9bb070c0209337390fd26d8cffe67b3a4537424e12e1d3ce12446620e7bc,0,0,1479,1.423629,main_grouped_repeated5fold|main|air_quality_no2|r1|f4|smogn_rf
air_quality_no2,relevance_weighted_rf,6236,1479,8,84deff0a8df31b67fbfc8e920ecbd5b93762b071b9b2332b4423836ad423fa49,fbffea33a02144948d99c1610b2bfc7873726ed6a1d18e41317aa1e73f01c3ba,6080ea78e2607975203e7b76501b6c67f12416a766707d68791a7f1916e621cf,none,0,6236,0.17655548428479795,0,0,0,0,0,0.16773087026379382,1.0,3.354617405275876,1479,16.81192429072612,12.400929557524735,0.8696323591918048,393.79207091410154,113.6481280347311,134.23911520791833,241,1238,0.162947937795808,23.82711783491237,17.515347729772774,15.071248092125172,11.405311803476447,main_grouped_repeated5fold,main,Air Quality NO2,1,4,42,50510405,100,026048bfc28fa2e95b7dc85fdcbfd3b4d83614b07a2de010d33c78eec1162d5b,bf6c9bb070c0209337390fd26d8cffe67b3a4537424e12e1d3ce12446620e7bc,0,0,1479,0.324506,main_grouped_repeated5fold|main|air_quality_no2|r1|f4|relevance_weighted_rf
air_quality_no2,ekk,5916,1799,8,44c4970ca400c0769b7efdf3f7ab6bb2f69b0d9872fed5df9f9666bb6a4f3d62,a7a78c26ae80112dfb452096d882ed568d1591aa5cb321cd77bd4b5e1fd9bc4b,e48a9d3264ee55a77242fcad8ba1cfea206c207aaa359a33a10b3ff2b8525918,none,0,5916,0.17630155510480053,0,0,0,0,0,,,,1799,34.66951514562757,23.091965307911376,0.5452339164666207,2613.869789034804,811.331504581972,839.6785730444491,347,1452,0.19288493607559756,64.44934143582012,46.61678414690786,22.28375605584178,17.469987252035494,main_grouped_repeated5fold,main,Air Quality NO2,1,5,42,50510501,100,6d5359806eb96d73ab7e2fc9a681b33d726796dbd5b61a5d5fab79e3373136d9,98d361441f2a37910acd481a1a9183e6d4525afc835141fddb56273e99851900,0,0,1478,0.028335,main_grouped_repeated5fold|main|air_quality_no2|r1|f5|ekk
air_quality_no2,rf,5916,1799,8,44c4970ca400c0769b7efdf3f7ab6bb2f69b0d9872fed5df9f9666bb6a4f3d62,a7a78c26ae80112dfb452096d882ed568d1591aa5cb321cd77bd4b5e1fd9bc4b,e48a9d3264ee55a77242fcad8ba1cfea206c207aaa359a33a10b3ff2b8525918,none,0,5916,0.17630155510480053,0,0,0,0,0,,,,1799,32.83864607424831,19.33613979576312,0.5919973184997818,2483.6874861205424,770.9651768575463,789.4561968763346,347,1452,0.19288493607559756,63.234476976738925,41.496936279860925,19.506404963839433,14.040136779246634,main_grouped_repeated5fold,main,Air Quality NO2,1,5,42,50510502,100,6d5359806eb96d73ab7e2fc9a681b33d726796dbd5b61a5d5fab79e3373136d9,98d361441f2a37910acd481a1a9183e6d4525afc835141fddb56273e99851900,0,0,1478,0.331197,main_grouped_repeated5fold|main|air_quality_no2|r1|f5|rf
air_quality_no2,smote_r_rf,5916,1799,8,44c4970ca400c0769b7efdf3f7ab6bb2f69b0d9872fed5df9f9666bb6a4f3d62,a7a78c26ae80112dfb452096d882ed568d1591aa5cb321cd77bd4b5e1fd9bc4b,e48a9d3264ee55a77242fcad8ba1cfea206c207aaa359a33a10b3ff2b8525918,smote_r,3830,9746,0.5,0,0,0,0,0,,,,1799,33.616781883288056,19.6860502500385,0.5724323842807197,2548.8724763752666,791.1989035917226,820.8277766803222,347,1452,0.19288493607559756,63.83870913258204,40.28555558444947,20.64509266002445,14.763165710754349,main_grouped_repeated5fold,main,Air Quality NO2,1,5,42,50510503,100,6d5359806eb96d73ab7e2fc9a681b33d726796dbd5b61a5d5fab79e3373136d9,98d361441f2a37910acd481a1a9183e6d4525afc835141fddb56273e99851900,0,0,1478,1.349075,main_grouped_repeated5fold|main|air_quality_no2|r1|f5|smote_r_rf
air_quality_no2,smogn_rf,5916,1799,8,44c4970ca400c0769b7efdf3f7ab6bb2f69b0d9872fed5df9f9666bb6a4f3d62,a7a78c26ae80112dfb452096d882ed568d1591aa5cb321cd77bd4b5e1fd9bc4b,e48a9d3264ee55a77242fcad8ba1cfea206c207aaa359a33a10b3ff2b8525918,smogn,3830,9746,0.5,0,0,0,0,0,,,,1799,32.884146158295295,19.462695758856434,0.5908659066150292,2447.930217383738,759.8519157859364,786.2325768278043,347,1452,0.19288493607559756,62.52745067900268,39.86778247701385,20.13589628809232,14.586273519737547,main_grouped_repeated5fold,main,Air Quality NO2,1,5,42,50510504,100,6d5359806eb96d73ab7e2fc9a681b33d726796dbd5b61a5d5fab79e3373136d9,98d361441f2a37910acd481a1a9183e6d4525afc835141fddb56273e99851900,0,0,1478,1.342549,main_grouped_repeated5fold|main|air_quality_no2|r1|f5|smogn_rf
air_quality_no2,relevance_weighted_rf,5916,1799,8,44c4970ca400c0769b7efdf3f7ab6bb2f69b0d9872fed5df9f9666bb6a4f3d62,a7a78c26ae80112dfb452096d882ed568d1591aa5cb321cd77bd4b5e1fd9bc4b,e48a9d3264ee55a77242fcad8ba1cfea206c207aaa359a33a10b3ff2b8525918,none,0,5916,0.17630155510480053,0,0,0,0,0,0.16812266589568017,1.0000000000000002,3.3624533179136034,1799,33.111171528318124,19.501361740965507,0.5851972513386743,2525.36248756325,783.9087492063295,801.4922480992511,347,1452,0.19288493607559756,63.86766696171639,42.26289784368823,19.584047554518875,14.061793540108214,main_grouped_repeated5fold,main,Air Quality NO2,1,5,42,50510505,100,6d5359806eb96d73ab7e2fc9a681b33d726796dbd5b61a5d5fab79e3373136d9,98d361441f2a37910acd481a1a9183e6d4525afc835141fddb56273e99851900,0,0,1478,0.322271,main_grouped_repeated5fold|main|air_quality_no2|r1|f5|relevance_weighted_rf
air_quality_no2,ekk,6236,1479,8,3528476da5819b94afdaecbea7bc4aacaa98a83ce6984e77cc9b420edd6a1efd,b3e8b734eb0a6256fa53594d954b263fa8e4f08893d001c75deece85fbd84c43,8e4ae1e8ad5b2b9d8f7abc2883d181646b0a275241413d28b1fc35335c1c0810,none,0,6236,0.17222578576010264,0,0,0,0,0,,,,1479,23.96021610672351,17.834050811099015,0.7543133460369876,941.5829642086976,276.06871344073767,310.9101683489331,268,1211,0.18120351588911426,37.262486519261316,27.673986363668938,19.845936443701753,15.65642675817685,main_grouped_repeated5fold,main,Air Quality NO2,2,1,43,50520101,100,83a9e46d704d4b5d8db8d7f2ecafd00e9945daeec68205646002336485a764f3,b6e920be787a3fd25207ac9c56dd90a52f74a41d5148023564cb5cdae8c3da08,0,0,1479,0.028419,main_grouped_repeated5fold|main|air_quality_no2|r2|f1|ekk
air_quality_no2,rf,6236,1479,8,3528476da5819b94afdaecbea7bc4aacaa98a83ce6984e77cc9b420edd6a1efd,b3e8b734eb0a6256fa53594d954b263fa8e4f08893d001c75deece85fbd84c43,8e4ae1e8ad5b2b9d8f7abc2883d181646b0a275241413d28b1fc35335c1c0810,none,0,6236,0.17222578576010264,0,0,0,0,0,,,,1479,17.952258326431068,12.732287947805247,0.8620764960294817,537.6475378466761,157.6013890749017,174.93085550140827,268,1211,0.18120351588911426,28.489934043432836,20.796526398229236,14.628009335362135,10.947634021534704,main_grouped_repeated5fold,main,Air Quality NO2,2,1,43,50520102,100,83a9e46d704d4b5d8db8d7f2ecafd00e9945daeec68205646002336485a764f3,b6e920be787a3fd25207ac9c56dd90a52f74a41d5148023564cb5cdae8c3da08,0,0,1479,0.346767,main_grouped_repeated5fold|main|air_quality_no2|r2|f1|rf
air_quality_no2,smote_r_rf,6236,1479,8,3528476da5819b94afdaecbea7bc4aacaa98a83ce6984e77cc9b420edd6a1efd,b3e8b734eb0a6256fa53594d954b263fa8e4f08893d001c75deece85fbd84c43,8e4ae1e8ad5b2b9d8f7abc2883d181646b0a275241413d28b1fc35335c1c0810,smote_r,4088,10324,0.5,0,0,0,0,0,,,,1479,17.441682870743428,12.626329462361399,0.8698102252596042,440.34361056714636,129.0815140675027,154.64294898035863,268,1211,0.18120351588911426,24.29426400399728,17.214437616230594,15.521578041178234,11.610959532355666,main_grouped_repeated5fold,main,Air Quality NO2,2,1,43,50520103,100,83a9e46d704d4b5d8db8d7f2ecafd00e9945daeec68205646002336485a764f3,b6e920be787a3fd25207ac9c56dd90a52f74a41d5148023564cb5cdae8c3da08,0,0,1479,1.529304,main_grouped_repeated5fold|main|air_quality_no2|r2|f1|smote_r_rf
air_quality_no2,smogn_rf,6236,1479,8,3528476da5819b94afdaecbea7bc4aacaa98a83ce6984e77cc9b420edd6a1efd,b3e8b734eb0a6256fa53594d954b263fa8e4f08893d001c75deece85fbd84c43,8e4ae1e8ad5b2b9d8f7abc2883d181646b0a275241413d28b1fc35335c1c0810,smogn,4088,10324,0.5,0,0,0,0,0,,,,1479,17.651569371251792,12.638922259734027,0.8666580654419362,466.762508973588,136.83737668602913,161.68351388307966,268,1211,0.18120351588911426,25.503161911743092,18.050845336336174,15.381563070202697,11.441238209751058,main_grouped_repeated5fold,main,Air Quality NO2,2,1,43,50520104,100,83a9e46d704d4b5d8db8d7f2ecafd00e9945daeec68205646002336485a764f3,b6e920be787a3fd25207ac9c56dd90a52f74a41d5148023564cb5cdae8c3da08,0,0,1479,1.49937,main_grouped_repeated5fold|main|air_quality_no2|r2|f1|smogn_rf
air_quality_no2,relevance_weighted_rf,6236,1479,8,3528476da5819b94afdaecbea7bc4aacaa98a83ce6984e77cc9b420edd6a1efd,b3e8b734eb0a6256fa53594d954b263fa8e4f08893d001c75deece85fbd84c43,8e4ae1e8ad5b2b9d8f7abc2883d181646b0a275241413d28b1fc35335c1c0810,none,0,6236,0.17222578576010264,0,0,0,0,0,0.16837732394236948,1.0,3.3675464788473897,1479,17.948562067335793,12.752322094188424,0.8621332853775732,540.2993941423604,158.40005977235816,174.10534780342638,268,1211,0.18120351588911426,28.641603466952844,20.876948452723568,14.556749722488979,10.954304039615826,main_grouped_repeated5fold,main,Air Quality NO2,2,1,43,50520105,100,83a9e46d704d4b5d8db8d7f2ecafd00e9945daeec68205646002336485a764f3,b6e920be787a3fd25207ac9c56dd90a52f74a41d5148023564cb5cdae8c3da08,0,0,1479,0.333636,main_grouped_repeated5fold|main|air_quality_no2|r2|f1|relevance_weighted_rf
air_quality_no2,ekk,6236,1479,8,2d86cb77bb5723a586a013c546b73360f4a281c6384b86f30f30063fef2a4f49,e17e8f06ee819293e96310aab4edb2ee9e73adf9fc81b2471fdf1ba4b77eff33,beb8d3fc6244025b76544d51725af1fb336eb0393e3e1c12cdb85447b48847a0,none,0,6236,0.17447081462475947,0,0,0,0,0,,,,1479,23.152483018318247,17.704576265904333,0.76282344292951,808.0582560729255,235.4567771201387,272.8537726622068,254,1225,0.17173766058147397,35.292103229973215,27.709887337312452,19.72120272446325,15.630005643751137,main_grouped_repeated5fold,main,Air Quality NO2,2,2,43,50520201,100,edea1d4b548f8c32858b260d21f46cd23e8e8ff9c6f9fac98a3d777d978bd6e3,d5f50220d1b1385b0831ffd2eb1797c9ca3122f6fcb57778a54507ae2c62641f,0,0,1479,0.027705,main_grouped_repeated5fold|main|air_quality_no2|r2|f2|ekk
air_quality_no2,rf,6236,1479,8,2d86cb77bb5723a586a013c546b73360f4a281c6384b86f30f30063fef2a4f49,e17e8f06ee819293e96310aab4edb2ee9e73adf9fc81b2471fdf1ba4b77eff33,beb8d3fc6244025b76544d51725af1fb336eb0393e3e1c12cdb85447b48847a0,none,0,6236,0.17447081462475947,0,0,0,0,0,,,,1479,17.47461480237484,12.742328299898611,0.8648886497225843,439.77797932912716,128.1998978126155,157.62827003356188,254,1225,0.17173766058147397,25.870207439835678,19.08350870120296,15.162700194288403,11.42750395546489,main_grouped_repeated5fold,main,Air Quality NO2,2,2,43,50520202,100,edea1d4b548f8c32858b260d21f46cd23e8e8ff9c6f9fac98a3d777d978bd6e3,d5f50220d1b1385b0831ffd2eb1797c9ca3122f6fcb57778a54507ae2c62641f,0,0,1479,0.341599,main_grouped_repeated5fold|main|air_quality_no2|r2|f2|rf
air_quality_no2,smote_r_rf,6236,1479,8,2d86cb77bb5723a586a013c546b73360f4a281c6384b86f30f30063fef2a4f49,e17e8f06ee819293e96310aab4edb2ee9e73adf9fc81b2471fdf1ba4b77eff33,beb8d3fc6244025b76544d51725af1fb336eb0393e3e1c12cdb85447b48847a0,smote_r,4060,10296,0.5,0,0,0,0,0,,,,1479,18.054914798157466,13.037251070502187,0.8557660496371933,412.63362861901635,120.29401539045865,168.1767448327978,254,1225,0.17173766058147397,23.488225769966117,16.558241173685218,16.70862832662865,12.307184551148316,main_grouped_repeated5fold,main,Air Quality NO2,2,2,43,50520203,100,edea1d4b548f8c32858b260d21f46cd23e8e8ff9c6f9fac98a3d777d978bd6e3,d5f50220d1b1385b0831ffd2eb1797c9ca3122f6fcb57778a54507ae2c62641f,0,0,1479,1.41711,main_grouped_repeated5fold|main|air_quality_no2|r2|f2|smote_r_rf
air_quality_no2,smogn_rf,6236,1479,8,2d86cb77bb5723a586a013c546b73360f4a281c6384b86f30f30063fef2a4f49,e17e8f06ee819293e96310aab4edb2ee9e73adf9fc81b2471fdf1ba4b77eff33,beb8d3fc6244025b76544d51725af1fb336eb0393e3e1c12cdb85447b48847a0,smogn,4060,10296,0.5,0,0,0,0,0,,,,1479,17.830226146238285,12.911646404318637,0.8593336188437991,409.2907635295067,119.31521844999087,163.71192784059414,254,1225,0.17173766058147397,23.718633516591748,16.810649389534948,16.345891379390704,12.103200071057458,main_grouped_repeated5fold,main,Air Quality NO2,2,2,43,50520204,100,edea1d4b548f8c32858b260d21f46cd23e8e8ff9c6f9fac98a3d777d978bd6e3,d5f50220d1b1385b0831ffd2eb1797c9ca3122f6fcb57778a54507ae2c62641f,0,0,1479,1.387765,main_grouped_repeated5fold|main|air_quality_no2|r2|f2|smogn_rf
air_quality_no2,relevance_weighted_rf,6236,1479,8,2d86cb77bb5723a586a013c546b73360f4a281c6384b86f30f30063fef2a4f49,e17e8f06ee819293e96310aab4edb2ee9e73adf9fc81b2471fdf1ba4b77eff33,beb8d3fc6244025b76544d51725af1fb336eb0393e3e1c12cdb85447b48847a0,none,0,6236,0.17447081462475947,0,0,0,0,0,0.16809606518393286,1.0,3.361921303678657,1479,17.60146739068098,12.921421379991274,0.8629199158031303,446.71886845831193,130.23962476018315,158.46263655966953,254,1225,0.17173766058147397,26.105961472776997,19.474020617536805,15.255779653257088,11.562759987063469,main_grouped_repeated5fold,main,Air Quality NO2,2,2,43,50520205,100,edea1d4b548f8c32858b260d21f46cd23e8e8ff9c6f9fac98a3d777d978bd6e3,d5f50220d1b1385b0831ffd2eb1797c9ca3122f6fcb57778a54507ae2c62641f,0,0,1479,0.323649,main_grouped_repeated5fold|main|air_quality_no2|r2|f2|relevance_weighted_rf
air_quality_no2,ekk,5915,1800,8,23c6188925678ba23c9cc22c24c89a1df4f7f4c5447b1779df9cd6e5dcdedb5c,b5200dc1c94299cf87861e32002adea503d5d7e3d2f603521349ac2301fcb056,53c31f4b60089821e395ff6deb3d6498364ef7ce9c2e2905a773f0723a91e388,none,0,5915,0.17700760777683855,0,0,0,0,0,,,,1800,34.09106857876998,22.294514471440465,0.5525677023733224,2510.606992372633,779.1662674108305,813.6779988145133,343,1457,0.19055555555555556,63.25726874968284,44.49068041654699,22.221406932663296,17.069198809689237,main_grouped_repeated5fold,main,Air Quality NO2,2,3,43,50520301,100,5e4ad296b35025f46673d06dc5c6fb6bc8405dac8ae1825050c2189078bef4e4,0d313dd79f061fca610abe2a63b014bdc2f4a8de46c0574453b62f71e74aeaa6,0,0,1479,0.030365,main_grouped_repeated5fold|main|air_quality_no2|r2|f3|ekk
air_quality_no2,rf,5915,1800,8,23c6188925678ba23c9cc22c24c89a1df4f7f4c5447b1779df9cd6e5dcdedb5c,b5200dc1c94299cf87861e32002adea503d5d7e3d2f603521349ac2301fcb056,53c31f4b60089821e395ff6deb3d6498364ef7ce9c2e2905a773f0723a91e388,none,0,5915,0.17700760777683855,0,0,0,0,0,,,,1800,32.0023829091178,18.96014987500359,0.6057145635575343,2351.871157446044,729.8295138095634,747.2191376567191,343,1457,0.19055555555555556,61.74257315107815,40.588491515329615,19.178543224749475,13.8685087064162,main_grouped_repeated5fold,main,Air Quality NO2,2,3,43,50520302,100,5e4ad296b35025f46673d06dc5c6fb6bc8405dac8ae1825050c2189078bef4e4,0d313dd79f061fca610abe2a63b014bdc2f4a8de46c0574453b62f71e74aeaa6,0,0,1479,0.339557,main_grouped_repeated5fold|main|air_quality_no2|r2|f3|rf
air_quality_no2,smote_r_rf,5915,1800,8,23c6188925678ba23c9cc22c24c89a1df4f7f4c5447b1779df9cd6e5dcdedb5c,b5200dc1c94299cf87861e32002adea503d5d7e3d2f603521349ac2301fcb056,53c31f4b60089821e395ff6deb3d6498364ef7ce9c2e2905a773f0723a91e388,smote_r,3821,9736,0.5,0,0,0,0,0,,,,1800,32.399152655540796,19.041758674886932,0.5958771512487291,2378.2111076034394,738.0117782579003,763.7555101786024,343,1457,0.19055555555555556,61.90578328083735,39.065068457610856,19.86539031043794,14.327966461109096,main_grouped_repeated5fold,main,Air Quality NO2,2,3,43,50520303,100,5e4ad296b35025f46673d06dc5c6fb6bc8405dac8ae1825050c2189078bef4e4,0d313dd79f061fca610abe2a63b014bdc2f4a8de46c0574453b62f71e74aeaa6,0,0,1479,1.339222,main_grouped_repeated5fold|main|air_quality_no2|r2|f3|smote_r_rf
air_quality_no2,smogn_rf,5915,1800,8,23c6188925678ba23c9cc22c24c89a1df4f7f4c5447b1779df9cd6e5dcdedb5c,b5200dc1c94299cf87861e32002adea503d5d7e3d2f603521349ac2301fcb056,53c31f4b60089821e395ff6deb3d6498364ef7ce9c2e2905a773f0723a91e388,smogn,3821,9736,0.5,0,0,0,0,0,,,,1800,32.688707181109194,19.14048963288197,0.5886214991546885,2427.2255444762163,753.2222794557839,778.5594344962631,343,1457,0.19055555555555556,62.5952610194015,39.558830487990946,19.94263668089215,14.33370108566002,main_grouped_repeated5fold,main,Air Quality NO2,2,3,43,50520304,100,5e4ad296b35025f46673d06dc5c6fb6bc8405dac8ae1825050c2189078bef4e4,0d313dd79f061fca610abe2a63b014bdc2f4a8de46c0574453b62f71e74aeaa6,0,0,1479,1.328584,main_grouped_repeated5fold|main|air_quality_no2|r2|f3|smogn_rf
air_quality_no2,relevance_weighted_rf,5915,1800,8,23c6188925678ba23c9cc22c24c89a1df4f7f4c5447b1779df9cd6e5dcdedb5c,b5200dc1c94299cf87861e32002adea503d5d7e3d2f603521349ac2301fcb056,53c31f4b60089821e395ff6deb3d6498364ef7ce9c2e2905a773f0723a91e388,none,0,5915,0.17700760777683855,0,0,0,0,0,0.16797370141164303,1.0,3.35947402823286,1800,33.38740224538649,19.487790164886185,0.5708477829862901,2573.014201177398,798.4490151026758,816.2841412746005,343,1457,0.19055555555555556,64.80377015416705,42.46733414345057,19.71058986150078,14.078055377894021,main_grouped_repeated5fold,main,Air Quality NO2,2,3,43,50520305,100,5e4ad296b35025f46673d06dc5c6fb6bc8405dac8ae1825050c2189078bef4e4,0d313dd79f061fca610abe2a63b014bdc2f4a8de46c0574453b62f71e74aeaa6,0,0,1479,0.37251,main_grouped_repeated5fold|main|air_quality_no2|r2|f3|relevance_weighted_rf
air_quality_no2,ekk,6236,1479,8,92009d103f0a9718998d1f68b603b81913ad2a787aff8846d5d8d1351f4f210b,5d73eaf344ddc2de6d61bd992dde3064053f176189d1cf31a08886c395dbcdcb,96d20610fc137df39d5491130a3ab94260112425154a86354f5ba99d838e1f02,none,0,6236,0.17431045542014112,0,0,0,0,0,,,,1479,23.826611717473664,17.99891883642975,0.7510901520854503,868.4369625716987,252.4470147767238,292.3830836541957,255,1224,0.1724137931034483,35.333714302543655,26.201034105738426,20.63689911305057,16.29014482199044,main_grouped_repeated5fold,main,Air Quality NO2,2,4,43,50520401,100,001fc6ad1c205bd1428b9a65d21bbfab0b3a9a01acb9c4242e238fe7c1283240,177f45b916d0162a239971e507f13be771f413873e2272c2cc476221c9c65211,0,0,1479,0.034673,main_grouped_repeated5fold|main|air_quality_no2|r2|f4|ekk
air_quality_no2,rf,6236,1479,8,92009d103f0a9718998d1f68b603b81913ad2a787aff8846d5d8d1351f4f210b,5d73eaf344ddc2de6d61bd992dde3064053f176189d1cf31a08886c395dbcdcb,96d20610fc137df39d5491130a3ab94260112425154a86354f5ba99d838e1f02,none,0,6236,0.17431045542014112,0,0,0,0,0,,,,1479,17.655147093462645,12.848998074568033,0.8633340939818344,466.0558861754452,135.49923443799648,159.8227142569729,255,1224,0.1724137931034483,25.27121786640508,18.21315095668081,15.607490303277615,11.731466224127871,main_grouped_repeated5fold,main,Air Quality NO2,2,4,43,50520402,100,001fc6ad1c205bd1428b9a65d21bbfab0b3a9a01acb9c4242e238fe7c1283240,177f45b916d0162a239971e507f13be771f413873e2272c2cc476221c9c65211,0,0,1479,0.366084,main_grouped_repeated5fold|main|air_quality_no2|r2|f4|rf
air_quality_no2,smote_r_rf,6236,1479,8,92009d103f0a9718998d1f68b603b81913ad2a787aff8846d5d8d1351f4f210b,5d73eaf344ddc2de6d61bd992dde3064053f176189d1cf31a08886c395dbcdcb,96d20610fc137df39d5491130a3ab94260112425154a86354f5ba99d838e1f02,smote_r,4062,10298,0.5,0,0,0,0,0,,,,1479,17.675160993699347,12.990695306811514,0.8630240690222295,392.7031955168889,114.18847415867727,151.61851953332263,255,1224,0.1724137931034483,21.35205036038427,14.607635331690236,16.808204712134643,12.653832801628448,main_grouped_repeated5fold,main,Air Quality NO2,2,4,43,50520403,100,001fc6ad1c205bd1428b9a65d21bbfab0b3a9a01acb9c4242e238fe7c1283240,177f45b916d0162a239971e507f13be771f413873e2272c2cc476221c9c65211,0,0,1479,1.431356,main_grouped_repeated5fold|main|air_quality_no2|r2|f4|smote_r_rf
air_quality_no2,smogn_rf,6236,1479,8,92009d103f0a9718998d1f68b603b81913ad2a787aff8846d5d8d1351f4f210b,5d73eaf344ddc2de6d61bd992dde3064053f176189d1cf31a08886c395dbcdcb,96d20610fc137df39d5491130a3ab94260112425154a86354f5ba99d838e1f02,smogn,4062,10298,0.5,0,0,0,0,0,,,,1479,17.52453359861642,12.89271374353429,0.8653487339598956,395.3014833863154,114.94869225415052,149.4206768126683,255,1224,0.1724137931034483,21.801203142921494,15.401900351377348,16.494578358291175,12.369966533566988,main_grouped_repeated5fold,main,Air Quality NO2,2,4,43,50520404,100,001fc6ad1c205bd1428b9a65d21bbfab0b3a9a01acb9c4242e238fe7c1283240,177f45b916d0162a239971e507f13be771f413873e2272c2cc476221c9c65211,0,0,1479,1.396541,main_grouped_repeated5fold|main|air_quality_no2|r2|f4|smogn_rf
